file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
rowing_down\Zrzut ekranu 2024-03-19 203449.jpg,433.0,281.0,0.74624544,453.0,281.0,0.71806705,433.0,252.0,0.87340254,430.0,284.0,0.7972109,388.0,227.0,0.7847279,309.0,292.0,0.72828066,313.0,268.0,0.681033,278.0,414.0,0.41841072,284.0,411.0,0.6933711,290.0,536.0,0.41921616,376.0,510.0,0.06522412,79.0,395.0,0.75516367,66.0,386.0,0.72890604,191.0,618.0,0.46593782,186.0,612.0,0.37738168,178.0,832.0,0.58733964,175.0,833.0,0.6326206,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 203521.jpg,392.0,231.0,0.796901,407.0,223.0,0.73270696,403.0,211.0,0.7219921,388.0,187.0,0.7042756,380.0,165.0,0.8913954,292.0,198.0,0.75949883,295.0,180.0,0.835693,262.0,317.0,0.4097317,263.0,315.0,0.72834146,264.0,431.0,0.3007889,267.0,440.0,0.55725026,89.0,289.0,0.7039777,66.0,282.0,0.80586493,181.0,495.0,0.45219654,198.0,490.0,0.41980463,154.0,720.0,0.4766302,150.0,720.0,0.64065546,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 203539.jpg,384.0,211.0,0.6441486,399.0,206.0,0.79587257,398.0,189.0,0.7333164,394.0,171.0,0.5962039,387.0,139.0,0.7444478,299.0,197.0,0.5037225,296.0,127.0,0.691416,285.0,337.0,0.18528692,310.0,266.0,0.3013743,296.0,373.0,0.3608237,296.0,371.0,0.599769,84.0,238.0,0.66700613,73.0,230.0,0.8097471,178.0,456.0,0.5380002,217.0,435.0,0.37242335,149.0,675.0,0.632427,328.0,599.0,0.13752918,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 203611.jpg,423.0,219.0,0.593202,425.0,199.0,0.6775603,425.0,194.0,0.7420218,382.0,172.0,0.6100209,380.0,167.0,0.9102633,300.0,220.0,0.66826195,316.0,186.0,0.8863106,289.0,359.0,0.34892362,308.0,333.0,0.56599593,343.0,436.0,0.5060599,351.0,419.0,0.42292473,93.0,295.0,0.661376,83.0,285.0,0.80413955,181.0,484.0,0.7405264,197.0,470.0,0.5070071,157.0,702.0,0.66610104,220.0,671.0,0.29979885,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 204143.jpg,397.0,230.0,0.83149284,399.0,210.0,0.6629201,399.0,205.0,0.8470652,356.0,185.0,0.71980894,356.0,178.0,0.8299748,277.0,224.0,0.7443039,300.0,218.0,0.49819657,246.0,368.0,0.46366158,289.0,356.0,0.28549534,298.0,441.0,0.3752641,306.0,441.0,0.5202497,73.0,330.0,0.6940002,75.0,322.0,0.7452326,172.0,524.0,0.5406704,288.0,463.0,0.13336247,147.0,742.0,0.68923056,245.0,669.0,0.08859888,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 204724.jpg,408.0,204.0,0.80389094,424.0,196.0,0.61302394,409.0,178.0,0.8504022,409.0,181.0,0.7105967,373.0,148.0,0.6635183,363.0,246.0,0.7759371,272.0,185.0,0.6357994,338.0,363.0,0.85128325,235.0,326.0,0.7261087,343.0,475.0,0.88887036,221.0,479.0,0.37215757,189.0,259.0,0.6331451,120.0,216.0,0.7252881,250.0,414.0,0.5746213,192.0,391.0,0.568696,216.0,596.0,0.5859152,205.0,587.0,0.24893394,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 204741.jpg,380.0,211.0,0.75961536,395.0,201.0,0.76799875,390.0,190.0,0.74919105,385.0,168.0,0.61758614,372.0,145.0,0.8019919,349.0,237.0,0.69033056,268.0,155.0,0.81125826,340.0,351.0,0.90091676,229.0,291.0,0.9070097,354.0,446.0,0.8288795,227.0,408.0,0.8856659,206.0,295.0,0.7294128,146.0,270.0,0.6798878,249.0,456.0,0.39801988,187.0,461.0,0.7489157,227.0,616.0,0.34037733,177.0,610.0,0.36857703,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 204753.jpg,357.0,189.0,0.46538615,372.0,182.0,0.7778595,364.0,167.0,0.6905901,370.0,156.0,0.53336024,351.0,120.0,0.88621646,336.0,209.0,0.77751267,253.0,133.0,0.7398205,322.0,316.0,0.81834817,215.0,265.0,0.8696171,335.0,422.0,0.74409854,220.0,388.0,0.916888,197.0,283.0,0.58687603,127.0,249.0,0.69317913,247.0,439.0,0.62755364,172.0,453.0,0.3854699,221.0,592.0,0.15931989,176.0,591.0,0.13242523,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 204805.jpg,370.0,303.0,0.83402294,385.0,295.0,0.6762674,379.0,279.0,0.80046636,376.0,274.0,0.60664344,357.0,238.0,0.89706486,341.0,342.0,0.83423364,256.0,260.0,0.71666324,324.0,446.0,0.74043596,227.0,383.0,0.8704174,339.0,550.0,0.8758467,225.0,511.0,0.93084276,206.0,407.0,0.5569153,142.0,377.0,0.71172345,264.0,552.0,0.7662202,184.0,565.0,0.6402033,231.0,726.0,0.34081027,187.0,722.0,0.38086942,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 204817.jpg,395.0,186.0,0.8482808,405.0,172.0,0.7114775,396.0,162.0,0.8256407,380.0,151.0,0.6484131,357.0,129.0,0.8206593,342.0,249.0,0.74373496,263.0,163.0,0.73019195,329.0,349.0,0.67414105,230.0,295.0,0.8999183,343.0,449.0,0.7488533,232.0,407.0,0.7937091,199.0,330.0,0.69152987,138.0,305.0,0.74069273,261.0,481.0,0.6991408,185.0,480.0,0.31579557,232.0,622.0,0.23099256,187.0,613.0,0.20800462,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 204829.jpg,398.0,173.0,0.8534396,406.0,157.0,0.77087444,399.0,150.0,0.88955915,379.0,137.0,0.6318654,358.0,119.0,0.9102921,342.0,239.0,0.7358116,263.0,150.0,0.7786962,328.0,339.0,0.69391817,223.0,275.0,0.84903324,339.0,444.0,0.8783496,212.0,390.0,0.9341896,209.0,308.0,0.65287393,149.0,281.0,0.6685178,266.0,458.0,0.7079997,204.0,444.0,0.54092294,236.0,602.0,0.17753564,189.0,595.0,0.2700165,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 204849.jpg,386.0,208.0,0.82182634,397.0,195.0,0.796031,388.0,183.0,0.89886534,378.0,175.0,0.77454984,353.0,151.0,0.76666105,342.0,273.0,0.85964906,262.0,186.0,0.8913617,324.0,373.0,0.6301601,219.0,314.0,0.89745176,335.0,479.0,0.7686662,209.0,432.0,0.87517035,205.0,348.0,0.72433406,149.0,318.0,0.70647335,266.0,494.0,0.6257951,206.0,480.0,0.7439762,237.0,625.0,0.14914116,185.0,620.0,0.17922758,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 204931.jpg,264.0,160.0,0.74898934,288.0,134.0,0.8715679,246.0,131.0,0.8792243,317.0,130.0,0.84768724,217.0,125.0,0.6794517,354.0,209.0,0.8473268,156.0,212.0,0.693313,387.0,368.0,0.9545718,130.0,368.0,0.9367971,423.0,498.0,0.8851161,105.0,504.0,0.7371958,303.0,327.0,0.889575,200.0,328.0,0.83678675,315.0,459.0,0.9426869,202.0,454.0,0.93332577,313.0,551.0,0.12152894,194.0,549.0,0.06809558,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 204944.jpg,257.0,153.0,0.81945646,281.0,126.0,0.91031283,238.0,124.0,0.7748582,308.0,121.0,0.7036812,209.0,113.0,0.8280014,341.0,204.0,0.9035597,147.0,201.0,0.926532,376.0,350.0,0.91539145,114.0,344.0,0.9109833,408.0,480.0,0.89731216,95.0,472.0,0.5124469,294.0,343.0,0.8738067,186.0,343.0,0.8446488,308.0,480.0,0.84869605,195.0,487.0,0.91712433,311.0,585.0,0.10672873,199.0,580.0,0.075307645,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 205010.jpg,209.0,151.0,0.8584407,231.0,128.0,0.88846534,191.0,123.0,0.8049083,258.0,107.0,0.8150465,161.0,99.0,0.8548759,294.0,196.0,0.9163543,100.0,188.0,0.92601293,315.0,343.0,0.89687955,72.0,335.0,0.84880924,356.0,477.0,0.9066495,43.0,467.0,0.7547586,243.0,332.0,0.89829016,139.0,331.0,0.8713225,257.0,460.0,0.9183444,143.0,453.0,0.87992793,251.0,611.0,0.29809594,140.0,611.0,0.40168473,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 205022.jpg,207.0,137.0,0.7457668,229.0,111.0,0.91721535,188.0,109.0,0.7791749,252.0,97.0,0.81102717,156.0,92.0,0.61586666,290.0,188.0,0.87262213,94.0,184.0,0.9243757,314.0,332.0,0.88071424,70.0,331.0,0.9093146,352.0,467.0,0.9065415,43.0,462.0,0.900495,243.0,328.0,0.90511674,140.0,327.0,0.876606,258.0,454.0,0.9475974,142.0,450.0,0.89655465,251.0,600.0,0.31693769,139.0,601.0,0.26319858,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 205034.jpg,229.0,157.0,0.70763075,250.0,132.0,0.8607099,211.0,130.0,0.6400944,275.0,117.0,0.8248252,181.0,111.0,0.7207653,306.0,206.0,0.90167177,119.0,202.0,0.8973823,332.0,349.0,0.9152309,85.0,343.0,0.8231939,365.0,481.0,0.7794222,62.0,473.0,0.8133123,253.0,352.0,0.9147493,150.0,351.0,0.90724295,274.0,485.0,0.9478352,159.0,488.0,0.9425015,271.0,626.0,0.31740308,162.0,628.0,0.27380177,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 205045.jpg,239.0,170.0,0.797637,262.0,144.0,0.8158786,221.0,143.0,0.72339845,285.0,132.0,0.66853577,191.0,126.0,0.7632387,322.0,224.0,0.9356197,125.0,216.0,0.87013435,343.0,369.0,0.9164276,97.0,365.0,0.9287921,380.0,504.0,0.6749421,71.0,494.0,0.70436203,267.0,362.0,0.909794,165.0,361.0,0.8737984,284.0,490.0,0.9375601,166.0,487.0,0.9311188,282.0,634.0,0.3399361,171.0,634.0,0.38151124,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 205415.jpg,44.0,127.0,0.6946273,35.0,103.0,0.742476,32.0,116.0,0.549386,60.0,59.0,0.8626811,54.0,81.0,0.58475596,102.0,60.0,0.81362903,162.0,80.0,0.3488457,108.0,199.0,0.7794548,217.0,223.0,0.39442202,90.0,332.0,0.82472724,207.0,331.0,0.09822097,336.0,84.0,0.69771576,380.0,88.0,0.60890895,216.0,304.0,0.58846533,289.0,314.0,0.88609016,263.0,548.0,0.75355947,307.0,541.0,0.7975377,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 205429.jpg,52.0,128.0,0.6615757,44.0,105.0,0.7155126,39.0,127.0,0.6032864,65.0,62.0,0.78790885,53.0,120.0,0.65132594,102.0,60.0,0.5492425,176.0,72.0,0.4946772,111.0,195.0,0.79515433,229.0,224.0,0.22984067,89.0,336.0,0.7369503,222.0,339.0,0.1128194,337.0,97.0,0.74143267,387.0,97.0,0.70805705,226.0,315.0,0.51824903,291.0,320.0,0.8878782,256.0,558.0,0.7634852,300.0,550.0,0.792987,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 205441.jpg,102.0,184.0,0.5811344,87.0,172.0,0.73627126,86.0,174.0,0.74986744,80.0,127.0,0.6985588,82.0,130.0,0.63276136,122.0,91.0,0.82015145,198.0,108.0,0.3449622,131.0,228.0,0.856316,236.0,258.0,0.3399449,107.0,361.0,0.57155955,216.0,353.0,0.19772491,372.0,109.0,0.74644923,416.0,112.0,0.70505154,240.0,324.0,0.61589277,308.0,336.0,0.7944293,273.0,561.0,0.8143391,321.0,551.0,0.81022805,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 205619.jpg,82.0,210.0,0.54692674,71.0,195.0,0.57373804,72.0,196.0,0.5351541,79.0,160.0,0.76294255,82.0,161.0,0.6155889,117.0,152.0,0.6302384,205.0,153.0,0.5720926,127.0,290.0,0.8797272,242.0,310.0,0.28957346,104.0,434.0,0.7102778,216.0,419.0,0.23542283,362.0,166.0,0.6881299,419.0,163.0,0.70508933,242.0,389.0,0.5748733,308.0,395.0,0.8394356,271.0,630.0,0.85832745,315.0,619.0,0.70715356,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 205631.jpg,45.0,144.0,0.68949425,41.0,120.0,0.7807164,42.0,122.0,0.84457815,76.0,92.0,0.89129317,79.0,95.0,0.7751916,107.0,109.0,0.7773757,181.0,124.0,0.53843474,105.0,262.0,0.8340635,215.0,278.0,0.36218616,74.0,404.0,0.73561674,195.0,391.0,0.16453399,353.0,149.0,0.7408688,407.0,152.0,0.6491221,224.0,370.0,0.6384501,292.0,374.0,0.77839106,263.0,615.0,0.7716561,298.0,606.0,0.72276986,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 205655.jpg,90.0,333.0,0.66523355,70.0,321.0,0.5250721,73.0,329.0,0.6105598,57.0,273.0,0.7919719,65.0,298.0,0.5697391,109.0,226.0,0.8294233,185.0,255.0,0.47506368,124.0,375.0,0.83177567,214.0,401.0,0.5090654,92.0,515.0,0.8063591,193.0,504.0,0.15118085,365.0,280.0,0.6912518,435.0,297.0,0.8454717,229.0,508.0,0.51751965,283.0,517.0,0.8504689,270.0,751.0,0.6025771,305.0,740.0,0.78947896,5,rowing_down
rowing_down\Zrzut ekranu 2024-03-19 205706.jpg,84.0,344.0,0.56348765,67.0,328.0,0.61335886,69.0,333.0,0.6865139,66.0,282.0,0.7486963,73.0,297.0,0.6426127,114.0,246.0,0.70573574,188.0,277.0,0.60480994,121.0,386.0,0.9033696,236.0,447.0,0.26963928,96.0,523.0,0.82157636,217.0,519.0,0.17723307,370.0,296.0,0.7502605,427.0,305.0,0.7702408,229.0,513.0,0.7094474,282.0,521.0,0.9077607,267.0,762.0,0.6753193,294.0,745.0,0.7803439,5,rowing_down
rowing_down\a07af13f-886a-42e4-96ed-761dde889640.jpg,601.0,828.0,0.5002078,575.0,810.0,0.522404,599.0,788.0,0.4861355,597.0,764.0,0.55284387,653.0,729.0,0.6144068,645.0,771.0,0.5744809,825.0,697.0,0.6664852,664.0,1058.0,0.8650812,943.0,888.0,0.24244174,655.0,1295.0,0.69548607,919.0,1141.0,0.20794526,1030.0,885.0,0.5274628,1200.0,844.0,0.6746899,836.0,1206.0,0.61781377,995.0,1153.0,0.755492,847.0,1566.0,0.61461353,979.0,1473.0,0.78058386,5,rowing_down
rowing_down\b48f04c5-3534-4c27-9139-eff0731114a9.jpg,822.0,753.0,0.38898715,797.0,727.0,0.15307634,818.0,732.0,0.4878308,692.0,725.0,0.37846357,782.0,730.0,0.57403576,606.0,824.0,0.55439043,768.0,838.0,0.79120284,539.0,995.0,0.13243164,830.0,1083.0,0.8768239,587.0,1218.0,0.06804138,888.0,1266.0,0.77490807,391.0,1149.0,0.47091687,537.0,1170.0,0.78764737,536.0,1393.0,0.8004177,698.0,1437.0,0.6960632,499.0,1678.0,0.7558719,704.0,1784.0,0.31175128,5,rowing_down
rowing_down\b9a0cde5-00d6-4ad2-88f6-876babbd1e90.jpg,741.0,788.0,0.05906444,697.0,765.0,0.055009276,757.0,769.0,0.08181257,668.0,786.0,0.56405365,768.0,784.0,0.5861925,625.0,876.0,0.77917886,834.0,877.0,0.74440366,575.0,1074.0,0.5866451,892.0,1057.0,0.5741347,553.0,1232.0,0.5253062,923.0,1206.0,0.6258094,641.0,1078.0,0.4393689,819.0,1081.0,0.8179544,623.0,1388.0,0.7493353,861.0,1388.0,0.74304295,1079.0,1396.0,0.052042857,1077.0,1396.0,0.11686245,5,rowing_down
rowing_down\bcc77fef-dfce-424e-a5bd-2bcab12271f7.jpg,960.0,859.0,0.33570987,981.0,829.0,0.30677146,984.0,833.0,0.47050023,958.0,757.0,0.23434757,972.0,770.0,0.35004583,749.0,748.0,0.33807093,845.0,818.0,0.4316558,646.0,983.0,0.2040028,836.0,1105.0,0.59676313,657.0,1141.0,0.14893994,834.0,1317.0,0.5260329,348.0,841.0,0.51949936,434.0,929.0,0.3962495,586.0,1141.0,0.5660677,656.0,1164.0,0.35546806,563.0,1397.0,0.5631064,660.0,1499.0,0.5967237,5,rowing_down
rowing_down\c7cd5faf-7bcc-4d1e-a16f-8ecabc442645.jpg,360.0,509.0,0.51193416,347.0,481.0,0.3603381,348.0,478.0,0.30374864,406.0,444.0,0.60277,405.0,421.0,0.18487504,533.0,546.0,0.38414416,622.0,437.0,0.4377216,645.0,830.0,0.51983905,726.0,738.0,0.11373838,694.0,1061.0,0.50815225,710.0,1008.0,0.16910914,1377.0,335.0,0.54443884,1279.0,326.0,0.327648,761.0,880.0,0.5046299,788.0,844.0,0.49325863,799.0,1173.0,0.48113507,806.0,1128.0,0.50691754,5,rowing_down
rowing_down\correct-way-of-doing-bent-over-barbell-row-1024x454.jpg,164.0,91.0,0.6854718,172.0,78.0,0.72216505,161.0,80.0,0.81140304,206.0,69.0,0.8579045,183.0,70.0,0.72548354,269.0,93.0,0.7129852,195.0,90.0,0.62134266,304.0,188.0,0.43887284,182.0,150.0,0.7509705,311.0,276.0,0.7099738,175.0,212.0,0.89019656,349.0,96.0,0.63669145,295.0,104.0,0.5972106,294.0,191.0,0.60614634,222.0,180.0,0.78226876,306.0,296.0,0.41859737,241.0,276.0,0.6191288,5,rowing_down
rowing_down\d160f629-c984-45b0-890c-01f34278d419.jpg,710.0,842.0,0.051209357,695.0,825.0,0.055067845,740.0,827.0,0.08319456,671.0,825.0,0.48900992,773.0,821.0,0.5668187,598.0,875.0,0.6360872,829.0,854.0,0.48457387,534.0,1087.0,0.6046159,912.0,1019.0,0.13747758,520.0,1260.0,0.2624279,944.0,1254.0,0.24176551,651.0,991.0,0.16534315,854.0,982.0,0.46125016,599.0,1192.0,0.29678512,878.0,1220.0,0.21598321,521.0,1263.0,0.102379575,940.0,1259.0,0.098500416,5,rowing_down
rowing_down\d2781679-ccd3-4abd-b895-46d939973dd1.jpg,844.0,869.0,0.4604357,822.0,845.0,0.3084135,840.0,850.0,0.3849361,727.0,844.0,0.2555587,804.0,850.0,0.5952705,654.0,941.0,0.38149914,790.0,986.0,0.8219125,597.0,1104.0,0.20315437,838.0,1200.0,0.7298175,635.0,1291.0,0.099593535,888.0,1381.0,0.89184856,430.0,1285.0,0.776224,560.0,1304.0,0.7081984,591.0,1436.0,0.63584137,735.0,1508.0,0.6064074,571.0,1673.0,0.5040305,742.0,1810.0,0.7821527,5,rowing_down
rowing_down\d76657fc-52f0-45b5-b983-38feaf4bbc50.jpg,709.0,839.0,0.102592625,672.0,823.0,0.16827564,747.0,832.0,0.1746829,661.0,839.0,0.34610513,770.0,851.0,0.50035024,627.0,942.0,0.60026693,819.0,947.0,0.78432035,588.0,1135.0,0.78757143,863.0,1121.0,0.76997256,569.0,1264.0,0.6077932,899.0,1239.0,0.5502033,659.0,1223.0,0.68935597,810.0,1222.0,0.70663476,627.0,1419.0,0.5954449,841.0,1419.0,0.8005073,612.0,1643.0,0.63844943,869.0,1633.0,0.4624761,5,rowing_down
rowing_down\d8d61a47-f7f3-4acc-93ec-bf16822b6a25.jpg,340.0,888.0,0.90755266,345.0,885.0,0.8653199,338.0,884.0,0.71008444,354.0,888.0,0.93663853,337.0,886.0,0.87043214,364.0,906.0,0.9061064,326.0,903.0,0.9423818,396.0,906.0,0.78271675,291.0,895.0,0.75374234,406.0,895.0,0.7448437,266.0,880.0,0.6740167,351.0,969.0,0.9192582,326.0,967.0,0.8910969,344.0,1025.0,0.87190616,314.0,1022.0,0.68787754,343.0,1077.0,0.9274158,306.0,1072.0,0.9065896,5,rowing_down
rowing_down\da0baf19-ae96-494d-93ac-ed28e8aef399.jpg,336.0,678.0,0.47111544,333.0,639.0,0.30688855,317.0,651.0,0.55325353,403.0,589.0,0.5917165,380.0,612.0,0.2059105,547.0,603.0,0.77350867,547.0,630.0,0.4528688,604.0,824.0,0.4678543,609.0,833.0,0.45886478,599.0,1077.0,0.37571248,606.0,1075.0,0.35364875,936.0,718.0,0.55095947,923.0,741.0,0.41991666,715.0,991.0,0.5740149,704.0,994.0,0.6677943,821.0,1352.0,0.66461337,737.0,1331.0,0.51007557,5,rowing_down
rowing_down\dc56df1a-e66c-4c90-9f58-ac0b1e8586e5.jpg,975.0,942.0,0.3669845,997.0,912.0,0.34355003,1003.0,913.0,0.41573033,963.0,835.0,0.36163095,982.0,845.0,0.54047084,786.0,836.0,0.41932783,874.0,871.0,0.49856246,673.0,1052.0,0.19737495,853.0,1133.0,0.65241706,670.0,1265.0,0.10969336,827.0,1361.0,0.6616113,379.0,903.0,0.5715363,443.0,940.0,0.53207767,606.0,1214.0,0.5575681,663.0,1237.0,0.40243572,562.0,1516.0,0.5758536,639.0,1611.0,0.49383256,5,rowing_down
rowing_down\e41c80df-f31b-4eb3-a474-930b9c942aec.jpg,694.0,814.0,0.2619609,673.0,832.0,0.4538493,728.0,808.0,0.3913078,665.0,802.0,0.39262354,777.0,741.0,0.41563225,543.0,677.0,0.28757215,844.0,700.0,0.27183604,486.0,861.0,0.48475778,915.0,915.0,0.42819825,429.0,1047.0,0.44270188,963.0,1053.0,0.24741729,605.0,435.0,0.7532078,834.0,461.0,0.6054013,525.0,892.0,0.3294712,905.0,918.0,0.5892086,460.0,1343.0,0.7004138,921.0,1349.0,0.6047729,5,rowing_down
rowing_down\edc915cd-3bf7-4e2f-9ee6-c29598f217d5.jpg,983.0,805.0,0.41549757,998.0,776.0,0.45799312,995.0,783.0,0.6386839,960.0,710.0,0.3857825,963.0,729.0,0.5617666,820.0,677.0,0.47967264,810.0,790.0,0.34922284,737.0,935.0,0.14154682,724.0,1038.0,0.59339523,739.0,1053.0,0.1629086,696.0,1255.0,0.5659199,431.0,764.0,0.11771875,228.0,663.0,0.46040368,686.0,1038.0,0.30563074,610.0,1093.0,0.36359102,660.0,1304.0,0.31583002,602.0,1390.0,0.29915738,5,rowing_down
rowing_down\ee1b87ef-fb6b-4d5b-a8e4-fcc5900fb99d.jpg,1128.0,770.0,0.792567,1154.0,737.0,0.56377906,1156.0,731.0,0.5837692,1110.0,655.0,0.81529486,1109.0,648.0,0.8728752,895.0,637.0,0.68222624,939.0,650.0,0.74078536,786.0,936.0,0.64019954,801.0,956.0,0.5526195,755.0,1184.0,0.6258298,778.0,1242.0,0.8310382,374.0,580.0,0.85124314,373.0,582.0,0.8193799,654.0,982.0,0.66949105,660.0,985.0,0.45326582,584.0,1368.0,0.41227078,567.0,1446.0,0.80105317,5,rowing_down
rowing_down\ff64f90a-4627-45ff-8133-49e0aa58a63b.jpg,750.0,984.0,0.68418527,776.0,956.0,0.69338286,721.0,962.0,0.870206,818.0,976.0,0.81359875,689.0,984.0,0.6687766,886.0,1114.0,0.57140213,642.0,1123.0,0.7703063,941.0,1343.0,0.5923667,589.0,1356.0,0.82547766,990.0,1544.0,0.6337434,536.0,1560.0,0.51899105,856.0,1392.0,0.7321507,693.0,1399.0,0.7596537,917.0,1669.0,0.79300386,660.0,1673.0,0.75924504,956.0,1909.0,0.061539274,633.0,1910.0,0.094654605,5,rowing_down
rowing_down\shutterstock_1918966022.jpg,261.0,54.0,0.7545366,265.0,40.0,0.52749896,259.0,43.0,0.60823077,298.0,22.0,0.69913554,282.0,27.0,0.4923154,378.0,57.0,0.92801,300.0,89.0,0.8617466,411.0,145.0,0.7427777,305.0,162.0,0.7691398,418.0,225.0,0.65180445,305.0,234.0,0.48254657,467.0,128.0,0.8500742,410.0,138.0,0.75806785,423.0,232.0,0.50687796,346.0,225.0,0.6722094,439.0,344.0,0.61405003,366.0,338.0,0.79174495,5,rowing_down
rowing_down\the-optimal-you-overhand-barbell-row.jpg,101.0,92.0,0.8368204,108.0,81.0,0.76398027,107.0,80.0,0.71331847,138.0,83.0,0.77737045,135.0,82.0,0.84393644,181.0,135.0,0.79760134,171.0,130.0,0.79197544,213.0,231.0,0.6110148,205.0,225.0,0.77985084,217.0,309.0,0.6473899,213.0,304.0,0.5199011,292.0,195.0,0.852265,264.0,197.0,0.7612781,244.0,305.0,0.62188023,220.0,289.0,0.55800295,263.0,391.0,0.4866569,235.0,377.0,0.21871166,5,rowing_down
rowing_up\0725a13d-5f57-49de-80a6-b42956cfaaaf.jpg,397.0,641.0,0.5841858,372.0,606.0,0.6557318,370.0,620.0,0.38712394,403.0,508.0,0.6445697,408.0,537.0,0.3435021,574.0,409.0,0.6847632,569.0,561.0,0.35118207,784.0,300.0,0.8176486,728.0,652.0,0.18359819,820.0,485.0,0.6670104,818.0,507.0,0.3810757,1031.0,529.0,0.5559451,1002.0,580.0,0.6358668,824.0,893.0,0.6843841,826.0,911.0,0.623443,886.0,1309.0,0.66160464,841.0,1286.0,0.5971936,6,rowing_up
rowing_up\09198610-b4a4-4895-89d6-511aa9aef586.jpg,714.0,563.0,0.22246946,674.0,586.0,0.2536076,765.0,524.0,0.29543203,653.0,560.0,0.28553066,813.0,509.0,0.4278224,598.0,453.0,0.63688767,876.0,461.0,0.7455975,482.0,491.0,0.6261985,1004.0,528.0,0.6226936,461.0,675.0,0.48187128,1022.0,708.0,0.6976713,637.0,508.0,0.6263672,851.0,503.0,0.5908413,577.0,919.0,0.5953838,904.0,919.0,0.90701115,513.0,1326.0,0.8399282,937.0,1329.0,0.84469175,6,rowing_up
rowing_up\2ee1c2f2-9f76-460a-922a-27e2d3395e55.jpg,509.0,652.0,0.50832033,501.0,628.0,0.4872517,493.0,640.0,0.5028899,536.0,547.0,0.49610835,523.0,562.0,0.27478522,724.0,529.0,0.51757205,627.0,517.0,0.4077206,1007.0,597.0,0.53396386,712.0,620.0,0.16068101,918.0,820.0,0.47382677,706.0,697.0,0.40407306,1024.0,727.0,0.57153773,887.0,722.0,0.55438817,860.0,1018.0,0.5204567,761.0,953.0,0.49101427,886.0,1290.0,0.6642686,803.0,1206.0,0.53373176,6,rowing_up
rowing_up\62aeb156-c160-49cf-a528-35991d722489.jpg,863.0,554.0,0.101171896,467.0,430.0,0.5477129,882.0,515.0,0.07799485,793.0,526.0,0.28364027,946.0,510.0,0.23937933,729.0,542.0,0.55337465,992.0,542.0,0.35609353,594.0,612.0,0.6117394,1128.0,627.0,0.56801665,617.0,800.0,0.6344192,1111.0,806.0,0.6999043,750.0,817.0,0.62247646,958.0,824.0,0.7286056,760.0,1067.0,0.8081357,957.0,1061.0,0.68736655,766.0,1346.0,0.6512331,926.0,1343.0,0.6811551,6,rowing_up
