file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_score,class_name
image_1735391114194_android.graphics.Bitmap@d0ef155.jpeg,184.15094,393.8289,0.7952121,182.31032,389.25864,0.7636317,182.3229,389.20914,0.67356074,190.12656,380.1778,0.83635867,189.38338,379.98447,0.7539111,205.6434,391.86066,0.8771867,207.77446,388.39697,0.8378649,206.13536,436.46698,0.5529413,207.12888,428.1278,0.43993637,197.12947,472.37573,0.62252235,203.09306,449.76062,0.16285253,255.44447,432.458,0.6388825,256.9468,430.1299,0.7480197,202.35358,436.3415,0.53600645,200.96104,434.5725,0.22678165,230.84381,487.79095,0.7166182,230.69707,478.70697,0.44679305,0.9967079,deadlift_up
image_1735391114416_android.graphics.Bitmap@25034f8.jpeg,185.18437,394.99728,0.65629447,183.21506,390.23718,0.81102836,183.14842,390.45422,0.8698909,191.60864,380.7304,0.87612873,190.07439,381.105,0.7078663,206.31177,392.08383,0.8111222,208.71515,388.68402,0.6216023,206.00375,437.2334,0.5976806,206.76643,431.3968,0.4982738,198.70834,472.83093,0.55227065,204.46924,453.11533,0.16563176,257.77426,433.6923,0.6722641,259.03864,431.5324,0.75893503,203.13594,434.976,0.5815762,201.71793,431.25616,0.3089677,231.10559,488.5216,0.6519376,228.74619,475.76794,0.2736447,0.99987566,pushup_down
image_1735391114630_android.graphics.Bitmap@db7bb37.jpeg,186.11067,394.22894,0.77237546,184.06415,389.58383,0.7116463,184.1522,389.69556,0.6577859,192.13895,380.5843,0.88131106,190.75476,380.87918,0.77895314,207.15152,392.40042,0.84122264,209.46707,389.08582,0.67037916,206.65639,437.99347,0.62647086,207.47931,432.22516,0.5055414,199.17282,472.09177,0.6597674,205.62312,455.46585,0.1716845,259.0054,433.68524,0.7930728,259.01038,431.06265,0.7842111,204.05894,432.94144,0.68770397,204.20251,429.60107,0.28896368,231.83406,487.3254,0.7356496,222.93646,469.4787,0.18312003,0.9999987,pushup_down
image_1735391114818_android.graphics.Bitmap@142e9c2.jpeg,187.6531,390.81345,0.8155937,186.03455,385.6644,0.6395923,185.81554,386.17636,0.6978128,194.9985,376.4338,0.7393097,193.47928,377.2681,0.6345929,209.14294,389.72064,0.85453916,211.32529,386.74408,0.7724678,209.06313,434.81424,0.651772,209.93408,430.4906,0.5189462,201.44347,469.20828,0.8946191,204.37625,463.56366,0.33241695,258.838,430.8195,0.6425604,258.0058,428.3293,0.6795631,204.66823,431.98856,0.5574096,202.51288,429.3763,0.34425396,232.44283,488.02466,0.66727686,225.85742,471.0624,0.31692335,0.8916532,pushup_down
image_1735391115023_android.graphics.Bitmap@2b7e609.jpeg,186.97964,368.4495,0.76448095,186.71927,363.38992,0.85312045,186.51093,363.73718,0.8482508,197.37047,356.20355,0.7271067,197.01149,357.17773,0.76594746,212.01614,373.21747,0.8267094,212.92647,371.7853,0.8296968,213.40866,413.6364,0.6728272,212.99838,411.82043,0.5592774,206.21088,449.3071,0.7463691,208.16702,445.71155,0.46678847,258.59586,413.2809,0.84970653,259.33792,412.25812,0.76882994,210.49646,440.74008,0.40607554,209.04297,429.563,0.37264717,233.33871,489.74963,0.7048496,226.88356,469.47852,0.60712445,1.0,deadlift_up
image_1735391115232_android.graphics.Bitmap@25d683c.jpeg,195.80801,328.87723,0.60389006,196.64247,323.24432,0.7361831,195.7535,323.0382,0.61847645,206.98325,320.63602,0.58195,205.90054,320.48285,0.54832625,218.61879,333.62897,0.882961,218.74742,334.00925,0.77478397,221.28032,370.78067,0.8273446,220.9546,371.08405,0.6171527,212.81691,403.60022,0.7454618,212.92682,403.615,0.74964887,251.94849,389.1585,0.656459,247.82742,388.69598,0.65865517,218.83708,434.09668,0.76809275,214.8719,425.36243,0.6971922,233.30807,490.8346,0.81954134,227.17038,469.20062,0.7616183,1.0,deadlift_up
image_1735391115495_android.graphics.Bitmap@e6ea4b.jpeg,210.60559,299.26178,0.7089853,213.45537,293.9951,0.7637018,210.28943,295.40656,0.748407,225.49257,291.59335,0.78041816,218.00049,292.92624,0.41535994,231.59624,308.0538,0.78087866,227.91972,311.68396,0.6973571,229.51286,343.2123,0.66148984,228.57832,343.72122,0.38944674,216.81747,370.41595,0.6633477,217.81274,370.16107,0.40746427,241.91048,374.73367,0.82398725,239.6623,375.3805,0.781377,224.67813,427.34863,0.78271955,220.54941,420.22818,0.6017052,234.90231,491.7259,0.7658135,228.14546,470.74475,0.68923235,1.0,deadlift_up
image_1735391115718_android.graphics.Bitmap@4f5e2e6.jpeg,224.97157,293.8641,0.7448641,228.15182,288.66962,0.6682161,223.98605,289.83118,0.7351111,240.03229,288.62793,0.6028755,230.78133,289.8339,0.6270368,246.42363,303.32083,0.67138994,232.98697,309.30582,0.56636715,235.21233,337.98074,0.5252731,233.186,339.39215,0.42926443,217.37878,359.80923,0.68451214,217.80788,360.43768,0.47065112,234.00865,371.19556,0.814046,229.83333,371.61404,0.7026427,231.83495,429.98245,0.730283,227.57042,423.70242,0.57051563,236.08643,491.8694,0.6832286,230.25763,473.76453,0.53148717,0.9999995,deadlift_up
image_1735391115937_android.graphics.Bitmap@5cc7c7d.jpeg,229.60536,294.42706,0.6714237,232.37317,289.6067,0.5704061,228.93669,290.6292,0.6784512,244.1429,288.31158,0.8009073,235.982,289.95343,0.4506291,248.59457,306.11816,0.8662905,236.76935,310.09808,0.65861523,235.08961,338.64587,0.5463594,232.09174,339.7739,0.457108,216.95685,360.60553,0.6754982,216.95087,360.3623,0.44308427,230.54332,369.94516,0.7339959,226.7826,371.09442,0.6638201,230.61058,430.40695,0.65422356,226.36351,423.99976,0.6956923,237.24805,493.41174,0.68632865,230.49092,471.53677,0.47674656,0.99999297,deadlift_up
image_1735391116128_android.graphics.Bitmap@50cf840.jpeg,228.73634,295.0487,0.6623015,232.24207,289.79346,0.710055,227.61201,290.55634,0.6119406,244.11835,288.87677,0.7922752,233.86983,290.51025,0.55847585,247.87253,305.88083,0.661108,238.83823,309.67776,0.6119217,235.41634,340.83685,0.62672067,232.9275,341.64404,0.4373902,213.6062,361.50366,0.5852804,213.23555,361.62286,0.31151822,228.69295,369.7414,0.79902184,224.25684,370.39526,0.6276935,230.53854,432.35583,0.67590463,226.25699,427.3952,0.6645764,236.52258,492.4267,0.7509574,231.8116,475.10535,0.5068493,0.9999951,deadlift_up
image_1735391116364_android.graphics.Bitmap@6bead1f.jpeg,227.69489,295.2747,0.71011114,231.12943,289.44714,0.66239095,226.35204,291.00034,0.6585739,242.69629,288.61194,0.77116144,232.39061,291.15427,0.5737756,245.78096,304.967,0.7870907,239.14963,309.10333,0.5908971,234.30574,339.99487,0.62507296,233.31288,341.11105,0.45077267,214.67796,361.52545,0.59385943,214.97401,361.50302,0.37886432,227.05043,369.51404,0.80340797,224.28548,370.7197,0.7471504,229.50085,432.18115,0.65981495,226.00378,426.59244,0.51215476,236.48236,492.8084,0.6854636,230.14383,474.15326,0.5518526,1.0,deadlift_up
image_1735391116583_android.graphics.Bitmap@b1a52ca.jpeg,227.88765,293.536,0.76145446,231.54471,288.23035,0.75763667,225.99075,289.53848,0.72121763,242.48392,288.1952,0.73268783,230.53871,290.02136,0.5629324,245.88643,303.6135,0.743935,237.13863,308.20865,0.571389,233.71597,340.68457,0.58414245,231.38548,342.25525,0.3877712,215.37744,361.81757,0.5344646,213.8369,361.7243,0.22189441,228.23964,370.07812,0.81210595,223.22224,370.51245,0.6874323,230.80182,430.37115,0.6488026,225.56664,425.7661,0.5957049,236.16309,490.73157,0.7561578,229.97845,473.12994,0.7119243,0.99999976,deadlift_up
image_1735391116804_android.graphics.Bitmap@20f08b1.jpeg,226.76315,290.25226,0.62500507,230.63054,284.94165,0.50105095,224.4722,286.91284,0.7338534,240.89061,285.70425,0.75214493,226.5107,289.05093,0.6155715,241.82089,301.69177,0.8390943,237.86848,305.4099,0.7163829,233.15184,337.67654,0.54585993,232.07295,340.03198,0.38224992,215.1856,361.3864,0.5837276,215.63606,361.8722,0.32237387,230.43886,368.60468,0.72729945,228.80151,369.5413,0.7524512,231.10254,429.39783,0.5904338,227.11542,424.8551,0.6343197,235.92854,491.61017,0.68250346,231.1682,472.80316,0.6561351,1.0,deadlift_up
image_1735391117019_android.graphics.Bitmap@4744904.jpeg,219.14859,290.2326,0.70459557,222.70667,283.9473,0.8488226,215.61032,287.15314,0.28035718,233.37016,284.1443,0.7909286,218.07918,289.6228,0.67121327,235.07062,302.18893,0.6670759,232.95676,304.2887,0.53663874,227.77162,340.5136,0.4923103,227.81006,341.0716,0.44403684,214.93279,363.62054,0.67586595,215.83429,363.02197,0.40738627,238.07373,370.12402,0.80353236,236.95238,370.90924,0.7576535,234.94006,432.5224,0.71287054,230.05972,424.89413,0.5814154,235.07008,493.52103,0.6456959,229.64056,472.8269,0.59535223,1.0,deadlift_up
image_1735391117274_android.graphics.Bitmap@9ceb7b3.jpeg,217.84645,298.92242,0.79867035,219.83241,293.03418,0.56726146,213.57559,296.4009,0.4872225,230.7076,289.35498,0.8645702,216.47427,296.49393,0.66782105,235.96883,305.5501,0.81174445,232.97577,310.25818,0.68699217,230.4131,342.9557,0.60986775,231.49277,344.1701,0.4666446,218.81833,367.97412,0.6282993,219.76814,367.21298,0.35361925,247.63928,369.0678,0.75773644,245.46014,369.73856,0.74466944,243.10175,427.63385,0.7883509,241.00354,423.4483,0.66751146,234.2765,492.64755,0.779679,254.51555,468.25555,0.5466958,1.0,deadlift_up
image_1735391117558_android.graphics.Bitmap@77a7d6e.jpeg,216.20724,311.58063,0.73447037,217.1135,305.7232,0.73266006,213.26276,307.77664,0.6830933,226.89459,300.18365,0.6441311,219.23206,303.92334,0.4716369,237.26105,311.9984,0.7010555,232.46523,317.9532,0.60135096,235.72452,343.92603,0.5327358,235.30649,348.78265,0.34472072,224.87239,371.65942,0.65468633,223.9099,371.9206,0.5611924,261.56183,367.66312,0.68192875,256.9893,369.45813,0.7308341,246.33188,423.10342,0.7654188,245.58548,420.4491,0.7179441,239.07753,487.34747,0.6990589,248.81122,470.11963,0.325324,1.0,deadlift_up
image_1735391117817_android.graphics.Bitmap@3719ea5.jpeg,214.6585,319.2116,0.5540424,215.08746,313.72943,0.5808426,212.00005,317.03223,0.7962022,224.45276,306.43036,0.58827883,217.035,313.37152,0.7327979,237.10396,317.6647,0.678851,230.91669,326.867,0.5367386,237.95059,347.93112,0.58887786,235.41827,355.2634,0.446058,226.53455,377.2105,0.38790035,225.64258,377.67032,0.68679893,268.94687,368.20154,0.79384077,262.23447,371.62103,0.6892587,254.4723,421.38327,0.76640725,252.61166,420.04675,0.6810579,263.64642,476.29395,0.5524988,259.06024,469.75073,0.46208027,1.0,deadlift_up
image_1735391118005_android.graphics.Bitmap@d6b7e88.jpeg,213.0585,326.2618,0.65521705,213.21785,320.46796,0.45618907,210.16298,323.12888,0.7234962,221.30902,313.08917,0.7669785,214.65823,318.2498,0.6304473,235.47427,324.62415,0.78941643,231.17073,330.42734,0.63612545,236.71954,357.0001,0.46151733,235.8901,357.38043,0.5784143,226.41953,386.84186,0.82540405,227.37988,382.48047,0.611552,273.5708,371.42795,0.75079894,268.5166,373.4423,0.77589744,261.58844,425.18915,0.8056004,259.55164,423.4477,0.70020515,263.12692,477.90356,0.5288743,259.3445,469.92175,0.62672096,1.0,deadlift_up
image_1735391118198_android.graphics.Bitmap@d587e07.jpeg,212.48438,329.95502,0.6937219,211.73407,324.27594,0.63444936,210.58777,325.80228,0.75020194,219.28941,315.9674,0.50068855,215.63734,319.05417,0.6547823,235.5289,325.80103,0.79224825,232.79672,328.61078,0.73793244,236.2219,359.61856,0.6254941,236.62039,359.79587,0.5728564,226.73299,388.52032,0.5869834,227.18134,388.38565,0.5598904,276.05936,372.04202,0.6598598,269.81375,374.6966,0.68344635,263.24622,424.8415,0.7255504,255.31229,418.17365,0.5138773,263.84497,475.96332,0.4872789,257.72925,468.68747,0.7489587,1.0,deadlift_up
image_1735391118409_android.graphics.Bitmap@c8d66d2.jpeg,209.2667,329.55273,0.75339365,208.85043,323.46307,0.68596673,207.42322,325.55222,0.6853107,217.46712,315.8985,0.77907866,213.9347,319.5116,0.6702434,232.56693,326.24237,0.7839773,231.64508,330.1615,0.7280055,234.5542,360.84158,0.5749265,234.36803,361.11658,0.59195876,225.43144,389.87442,0.6468668,225.23761,388.82462,0.5951456,275.63104,372.0677,0.83717024,270.93692,373.51245,0.82270414,258.88843,422.27356,0.73386836,256.48477,419.49228,0.6171472,262.91898,478.07037,0.4016081,260.6385,469.4746,0.67021084,1.0,deadlift_up
image_1735391118632_android.graphics.Bitmap@30a1259.jpeg,207.56566,332.40637,0.74775934,207.14972,326.1441,0.72874093,205.89372,328.22983,0.45595324,215.86203,318.1505,0.8103928,212.46194,321.58276,0.67193866,231.20439,329.38034,0.8558755,230.53458,332.51556,0.74651945,231.00395,365.8354,0.6876253,231.35678,366.93,0.69797236,221.51253,393.70355,0.707979,221.93425,391.66425,0.7096665,276.2344,371.32355,0.85967726,271.66415,372.64697,0.8276912,257.55988,422.88043,0.7528412,254.51021,419.52258,0.6316004,261.69412,477.95242,0.57414824,260.74664,468.44345,0.71007,1.0,deadlift_up
image_1735391118846_android.graphics.Bitmap@8117ccc.jpeg,206.04825,336.77527,0.5784603,205.13892,330.73242,0.7906752,204.39137,332.24866,0.6658926,214.11267,323.4225,0.6854292,211.23123,324.70346,0.6693448,231.35071,334.29263,0.7428806,228.01562,338.97806,0.74517757,226.31128,370.2865,0.7360309,226.73785,371.77826,0.7276132,213.93495,399.0829,0.60711217,216.12622,396.41968,0.6741583,278.5365,372.57343,0.8117552,271.43903,375.01587,0.7950234,262.59756,426.24146,0.8052773,255.27298,420.6301,0.776245,263.08228,481.84772,0.49043658,258.5067,472.88037,0.8116946,1.0,deadlift_up
image_1735391119038_android.graphics.Bitmap@2a3341b.jpeg,203.43253,340.9837,0.71972716,202.48326,336.2754,0.74562407,202.43344,336.54672,0.54392886,212.37231,329.77426,0.8669572,210.31143,330.03064,0.7575067,225.17258,343.05344,0.66307485,227.46634,343.1757,0.84832984,215.98503,377.95898,0.7268046,219.46432,377.98007,0.71352243,202.10696,405.2434,0.6879061,207.16917,402.00665,0.6751332,281.1947,374.58197,0.7486967,277.61218,374.99243,0.6804387,262.32343,425.22574,0.80238545,258.72223,421.482,0.7671311,263.15262,482.13382,0.54381204,261.95923,473.37933,0.54849815,1.0,deadlift_up
image_1735391119271_android.graphics.Bitmap@fdad2f6.jpeg,203.40318,345.58798,0.55777067,202.55315,340.72723,0.5958451,202.49757,341.23468,0.7921742,211.44722,333.15253,0.8043635,209.71823,333.77753,0.79727703,225.07878,343.97766,0.6913617,223.28525,346.24872,0.77063644,211.72903,379.53857,0.7696502,212.31152,377.88757,0.6967778,194.60544,405.23932,0.75674486,196.90863,403.19446,0.54052854,281.8319,375.07806,0.7018183,277.52338,375.55447,0.7320319,261.8194,426.54626,0.80133784,257.3046,422.36438,0.7992648,262.5252,481.4093,0.5948527,259.95728,473.88147,0.7123636,1.0,deadlift_up
image_1735391119477_android.graphics.Bitmap@1c5f7cd.jpeg,205.78838,350.5124,0.5813038,203.95224,345.7553,0.6565194,204.4555,346.00616,0.66682124,212.15704,338.04633,0.78604627,211.11626,337.6215,0.52281225,226.2858,348.053,0.6397877,225.9494,348.29578,0.850719,210.35297,382.71136,0.77774423,210.16801,380.88043,0.78932357,191.89977,408.33356,0.5945592,193.30606,405.2775,0.7565382,284.48846,375.73917,0.7761698,279.2077,376.78833,0.7827748,264.0235,426.2573,0.7331172,258.8876,423.2181,0.8268365,264.2124,483.05798,0.58294857,260.25296,474.8407,0.7501583,1.0,deadlift_up
image_1735391119702_android.graphics.Bitmap@90fe7d0.jpeg,205.90248,350.3971,0.5485338,203.48825,346.82724,0.73389983,204.58571,346.24173,0.6823393,208.90097,341.24426,0.7568743,209.36723,339.93182,0.42471525,225.00917,348.7788,0.7481849,226.25427,347.7661,0.70989645,209.87366,384.23804,0.65275216,211.37761,381.26718,0.67645377,191.95694,408.7049,0.67954654,195.82028,404.79825,0.39408144,283.84988,375.98264,0.83858955,281.08682,376.88998,0.7008616,263.4838,426.72162,0.6377879,259.3384,423.48676,0.6850664,263.7113,480.46426,0.4676544,262.16245,471.40088,0.3669931,1.0,deadlift_up
image_1735391119928_android.graphics.Bitmap@e0fcdef.jpeg,206.5542,350.4464,0.7266846,204.43408,346.51416,0.6736996,205.3666,346.2279,0.68886185,209.96262,339.67535,0.61538756,211.09473,339.7627,0.78147405,224.39499,349.96112,0.68011284,225.82846,349.52945,0.84542227,210.26053,384.5719,0.75739175,211.57288,383.12982,0.75366724,191.73763,409.21893,0.44546485,194.52997,406.5751,0.6577139,285.1433,375.67218,0.59360707,281.58698,376.17007,0.65268683,261.8946,423.75018,0.7486232,259.3992,420.1864,0.58858836,263.97443,478.356,0.4893216,261.97894,469.1487,0.52271795,1.0,deadlift_up
image_1735391120118_android.graphics.Bitmap@11f45da.jpeg,206.314,353.44247,0.6344582,204.2135,349.2201,0.6980841,205.72699,348.5474,0.7695371,209.41653,343.52466,0.66234607,210.82556,342.2601,0.7574113,225.88483,352.84106,0.82152987,227.4564,352.30646,0.8152567,210.81221,387.15778,0.7224221,212.31555,386.1183,0.7301608,190.89671,411.6381,0.7030267,194.63554,409.90497,0.7226363,285.74554,377.49277,0.76951736,280.28482,378.5269,0.65361094,261.2229,424.79276,0.65512776,256.31964,419.58154,0.8793133,264.82364,478.9385,0.4673209,262.21753,469.72705,0.71013814,1.0,deadlift_up
image_1735391120331_android.graphics.Bitmap@4dea301.jpeg,201.74527,360.2641,0.7590982,199.30423,356.94208,0.6660843,200.6984,356.16693,0.7110493,205.78705,351.42532,0.8026808,206.5881,349.74335,0.6719773,223.41412,360.9449,0.766,223.61143,357.96747,0.77456546,209.37032,394.7683,0.74417603,209.95845,392.5545,0.7500663,191.24658,421.5301,0.65133417,193.71417,419.199,0.6146195,285.24448,376.39148,0.92025447,279.75797,377.50797,0.6812086,259.30658,423.92078,0.60743,255.57674,419.4394,0.83953124,264.6782,478.91315,0.47909188,262.1554,470.40704,0.66264117,1.0,deadlift_up
image_1735391120573_android.graphics.Bitmap@f9f2394.jpeg,199.50967,366.5308,0.78857744,197.64325,361.92432,0.69846505,197.90807,362.24982,0.7363038,205.09113,352.62195,0.68035984,203.67899,352.81128,0.66161275,220.52704,362.1227,0.80514365,221.80481,360.86493,0.7843512,208.96922,398.3606,0.76445955,210.81975,397.01282,0.7635087,190.80803,424.6054,0.688639,194.08177,422.9438,0.7640442,283.92142,376.8934,0.70286506,279.98447,376.79172,0.73995227,259.53268,422.57883,0.6711089,257.64673,418.54596,0.768985,264.5089,477.99005,0.5258974,262.50653,468.34436,0.50246406,1.0,deadlift_up
image_1735391120810_android.graphics.Bitmap@fecff83.jpeg,198.94984,368.89722,0.6903901,197.17667,363.86368,0.79606986,196.59906,364.5705,0.7795368,204.58432,355.1294,0.89329666,201.96481,356.48627,0.75536674,218.6982,363.00586,0.8879267,221.3456,361.98514,0.78560185,205.82684,400.6376,0.73765403,208.87871,398.23056,0.67651296,187.55434,425.85263,0.7425467,192.70212,422.59564,0.6180134,284.37994,376.54727,0.8045206,279.91025,376.36026,0.8914565,258.00528,423.19278,0.60085225,255.3652,417.87982,0.64492047,264.13556,479.62216,0.57163966,261.9302,467.71942,0.52169037,1.0,deadlift_up
image_1735391121052_android.graphics.Bitmap@830037e.jpeg,200.31596,371.17706,0.7597455,197.85632,366.65454,0.8494962,198.2454,366.8014,0.8307807,204.34271,357.61105,0.80816925,204.03513,358.04956,0.8290613,219.4621,364.74097,0.82026136,221.08734,362.668,0.8428043,207.1128,401.91162,0.7422774,209.62094,400.5805,0.709488,188.4083,427.7569,0.61099225,191.75171,424.24915,0.70549524,284.07227,376.47025,0.81285775,279.90936,376.70612,0.760436,258.86447,423.69696,0.6823659,255.51877,417.96228,0.6495042,264.30344,480.6258,0.60756636,260.8037,471.097,0.64863014,1.0,deadlift_up
image_1735391121255_android.graphics.Bitmap@80d27f5.jpeg,200.15273,372.31268,0.58708465,197.28427,367.77246,0.7505699,197.26736,367.6976,0.73713875,202.41043,357.8523,0.8705234,200.99913,358.13373,0.7876469,221.75952,360.6693,0.8398538,219.90018,360.32327,0.7279029,228.41534,393.31406,0.82067716,227.43192,392.78323,0.5390855,212.56355,421.35666,0.7709825,212.73862,419.1505,0.46401882,284.35556,373.74677,0.8616617,276.86005,376.554,0.8587584,261.53552,424.34497,0.60306084,254.00026,419.10992,0.72344583,263.2832,481.2772,0.59791553,259.5818,473.0625,0.55424905,1.0,deadlift_up
image_1735391121478_android.graphics.Bitmap@44a5418.jpeg,199.38806,372.14218,0.6843701,195.38652,367.20667,0.6454467,195.12001,368.7981,0.78607064,198.2399,355.61176,0.81476516,197.84834,358.44034,0.5645472,216.51886,352.7791,0.7585179,217.67642,353.27167,0.7168154,253.97726,356.78372,0.68881094,250.93312,355.62494,0.71272117,253.29547,387.6723,0.79475766,251.4133,386.39575,0.5834825,280.16043,372.80133,0.8569165,272.5798,373.57428,0.75832826,263.6226,425.99243,0.69905645,255.47278,422.84143,0.6400049,265.36053,483.10474,0.6629338,259.889,472.96326,0.5354648,1.0,deadlift_up
image_1735391121696_android.graphics.Bitmap@50b3cd7.jpeg,201.30267,371.90424,0.59909916,197.30225,367.79706,0.42815736,197.41339,368.9324,0.61583453,198.28787,356.13474,0.6415571,198.47733,358.8692,0.62520003,214.23566,351.42545,0.63501585,219.2904,348.76917,0.7434602,251.7079,346.33423,0.6530442,251.3008,346.22763,0.75351125,255.27853,375.9746,0.78219277,255.26724,374.21637,0.63725567,277.96805,371.27652,0.8007464,276.23398,369.9816,0.83012515,256.98297,422.22693,0.5762274,255.736,420.2582,0.58557314,262.61044,479.08487,0.64804286,260.84406,471.16943,0.5609622,1.0,deadlift_up
image_1735391121934_android.graphics.Bitmap@d9f0fe2.jpeg,200.78397,372.5912,0.65714866,196.24274,368.23294,0.7547172,196.1406,369.76746,0.55768675,198.02081,356.44568,0.83410484,197.96423,359.92145,0.72467405,214.50409,351.5599,0.6717689,218.52388,349.70776,0.72139305,250.99008,346.48053,0.6846142,250.11084,346.25067,0.6812549,256.0088,376.61963,0.60917294,254.6215,374.3267,0.5880251,278.1313,370.19196,0.8612013,275.85367,369.28912,0.83811736,257.0816,425.31226,0.64371574,255.09941,422.30536,0.79877084,263.45282,481.92026,0.58928466,260.56116,473.3429,0.7809645,1.0,deadlift_up
image_1735391122148_android.graphics.Bitmap@97e5aa9.jpeg,202.17506,371.87537,0.6338866,197.28275,367.57605,0.7249273,197.47806,368.51328,0.6796003,198.06165,355.72284,0.759941,198.33571,357.95752,0.64250755,214.6555,350.6372,0.7581503,219.23587,348.11237,0.6886179,251.92581,345.20667,0.6085049,251.06363,344.89175,0.70925355,256.15048,375.72034,0.7156687,255.80875,373.77618,0.49479595,279.54254,369.1401,0.8731141,277.08844,368.60382,0.7878542,256.7879,421.4629,0.5764664,256.02945,419.93192,0.66177905,262.94464,478.33496,0.5151843,260.45413,472.57764,0.5974182,1.0,deadlift_up
image_1735391122406_android.graphics.Bitmap@c735d5c.jpeg,199.68324,370.00433,0.6031545,195.65475,365.16846,0.6276796,195.8424,367.1947,0.6210859,197.77777,353.41653,0.83044165,197.25656,357.65585,0.65074766,214.9393,349.75714,0.8181174,217.91098,348.65576,0.65069973,251.68585,344.65536,0.73585284,249.38605,344.2434,0.61822677,255.6542,374.5686,0.67293406,254.23778,372.5842,0.5008371,277.7377,369.7236,0.870621,274.05856,369.5869,0.7258697,256.9373,425.27258,0.63821816,256.47906,422.3469,0.72458386,263.73105,480.02307,0.61555576,259.55966,472.48596,0.7241106,1.0,deadlift_up
image_1735391122625_android.graphics.Bitmap@310b9eb.jpeg,200.63687,374.76968,0.65793645,196.81206,369.99896,0.580217,196.82219,370.84552,0.6694592,198.84068,358.52783,0.84102213,198.5544,360.69333,0.66912425,217.06416,355.41922,0.5242021,218.76175,354.04813,0.7862829,248.2316,370.18622,0.7503916,244.65073,366.739,0.47013846,239.36426,399.9268,0.6098065,239.1933,396.9972,0.43179613,278.0476,371.23178,0.853981,273.0755,371.85846,0.77806234,258.12973,423.67285,0.768646,255.06966,420.884,0.49568662,264.7348,480.77478,0.6266067,261.7937,473.35666,0.61508405,1.0,deadlift_up
image_1735391122848_android.graphics.Bitmap@21f2f06.jpeg,199.06764,382.7719,0.76946473,197.18045,377.2426,0.6566551,195.88696,379.4839,0.7056952,202.75223,367.69934,0.761177,199.24615,372.04834,0.69443655,219.66275,374.8401,0.8313987,217.04199,372.96228,0.76767963,211.47427,413.4375,0.7256111,210.64859,410.31992,0.73659784,195.23616,440.14185,0.6965465,196.4159,436.58316,0.64596117,283.7,375.2973,0.9030356,276.9803,375.27637,0.87159693,258.79584,423.9361,0.49642447,253.09584,418.297,0.64919746,263.53555,477.8883,0.5568437,260.22134,470.15643,0.544571,1.0,deadlift_up
image_1735391123069_android.graphics.Bitmap@386cf1d.jpeg,199.57825,387.1707,0.69019854,197.22772,382.86887,0.7216739,196.41667,383.43976,0.7524516,202.16423,374.00238,0.6164273,200.27919,375.15494,0.68239,216.96884,377.9324,0.78054917,217.58452,371.14578,0.8537556,200.42763,413.8258,0.73825985,204.59068,407.40637,0.45557082,179.95874,439.8949,0.76406604,194.23166,421.27307,0.18317558,283.97925,376.0626,0.77012604,279.61325,374.30832,0.80909866,258.71793,424.23123,0.7022759,254.54022,417.9892,0.7119133,263.67532,480.02594,0.6128144,261.6457,471.43707,0.68655324,1.0,deadlift_up
image_1735391123285_android.graphics.Bitmap@696e360.jpeg,197.93616,387.0559,0.62786365,196.62247,382.3,0.7460798,194.52763,383.22955,0.60920894,202.22626,373.26443,0.62015414,198.78256,376.57254,0.72238326,215.04242,378.93298,0.8386362,215.82686,372.2619,0.8519449,199.57297,412.86743,0.7886696,201.68745,409.30432,0.49406454,177.56444,438.2887,0.6354935,181.71509,434.9809,0.454584,283.88464,375.81564,0.82139385,280.13022,374.7798,0.8899795,257.76636,423.88306,0.7016201,254.17868,417.68747,0.618947,262.49457,479.719,0.6289365,260.83942,469.40558,0.4712788,1.0,deadlift_up
